obsnme,obsval,weight,obgnme
gid5163_20080101,-12.7753745,0.15473557663381504,gid5163
gid5163_20080102,-12.81426825,0.15473557663381504,gid5163
gid5163_20080103,-12.84798675,0.15473557663381504,gid5163
gid5163_20080104,-12.85490825,0.15473557663381504,gid5163
gid5163_20080105,-12.864338,0.15473557663381504,gid5163
gid5163_20080106,-12.86487775,0.15473557663381504,gid5163
gid5163_20080107,-12.94431625,0.15473557663381504,gid5163
gid5163_20080108,-12.986893,0.15473557663381504,gid5163
gid5163_20080109,-12.994386,0.15473557663381504,gid5163
gid5163_20080110,-12.95847675,0.15473557663381504,gid5163
gid5163_20080111,-12.97314525,0.15473557663381504,gid5163
gid5163_20080112,-12.95231725,0.15473557663381504,gid5163
gid5163_20080113,-12.96895425,0.15473557663381504,gid5163
gid5163_20080114,-13.0154045,0.15473557663381504,gid5163
gid5163_20080115,-12.985877,0.15473557663381504,gid5163
gid5163_20080116,-12.939395,0.15473557663381504,gid5163
gid5163_20080117,-12.963779,0.15473557663381504,gid5163
gid5163_20080118,-12.938887,0.15473557663381504,gid5163
gid5163_20080119,-12.921361,0.15473557663381504,gid5163
gid5163_20080120,-12.90208875,0.15473557663381504,gid5163
gid5163_20080121,-12.898628,0.15473557663381504,gid5163
gid5163_20080122,-12.9428875,0.15473557663381504,gid5163
gid5163_20080123,-12.9209165,0.15473557663381504,gid5163
gid5163_20080124,-12.886309,0.15473557663381504,gid5163
gid5163_20080125,-12.91663025,0.15473557663381504,gid5163
gid5163_20080126,-12.88976975,0.15473557663381504,gid5163
gid5163_20080127,-12.93548975,0.15473557663381504,gid5163
gid5163_20080128,-12.9628265,0.15473557663381504,gid5163
gid5163_20080129,-13.03385125,0.15473557663381504,gid5163
gid5163_20080130,-13.05702875,0.15473557663381504,gid5163
gid5163_20080131,-13.1087495,0.15473557663381504,gid5163
gid5163_20080201,-13.146278,0.15473557663381504,gid5163
gid5163_20080202,-13.12941875,0.15473557663381504,gid5163
gid5163_20080203,-13.1816475,0.15473557663381504,gid5163
gid5163_20080204,-13.272262,0.15473557663381504,gid5163
gid5163_20080205,-13.331698,0.15473557663381504,gid5163
gid5163_20080206,-13.37814825,0.15473557663381504,gid5163
gid5163_20080207,-13.41656575,0.15473557663381504,gid5163
gid5163_20080208,-13.50381475,0.15473557663381504,gid5163
gid5163_20080209,-13.58953975,0.15473557663381504,gid5163
gid5163_20080210,-13.683107,0.15473557663381504,gid5163
gid5163_20080211,-13.74981375,0.15473557663381504,gid5163
gid5163_20080212,-13.82315625,0.15473557663381504,gid5163
gid5163_20080213,-13.88538625,0.15473557663381504,gid5163
gid5163_20080214,-13.97111125,0.15473557663381504,gid5163
gid5163_20080215,-13.98838325,0.15473557663381504,gid5163
gid5163_20080216,-13.86195475,0.15473557663381504,gid5163
gid5163_20080217,-13.81379,0.15473557663381504,gid5163
gid5163_20080218,-13.92678825,0.15473557663381504,gid5163
gid5163_20080219,-14.025372,0.15473557663381504,gid5163
gid5163_20080220,-14.06407525,0.15473557663381504,gid5163
gid5163_20080221,-14.13163925,0.15473557663381504,gid5163
gid5163_20080222,-14.2076805,0.15473557663381504,gid5163
gid5163_20080223,-14.2466695,0.15473557663381504,gid5163
gid5163_20080224,-14.32575875,0.15473557663381504,gid5163
gid5163_20080225,-14.410563,0.15473557663381504,gid5163
gid5163_20080226,-14.529435,0.15473557663381504,gid5163
gid5163_20080227,-14.544294,0.15473557663381504,gid5163
gid5163_20080228,-14.5002885,0.15473557663381504,gid5163
gid5163_20080229,-14.5881725,0.15473557663381504,gid5163
gid5163_20080301,-14.62204975,0.15473557663381504,gid5163
gid5163_20080302,-14.56153425,0.15473557663381504,gid5163
gid5163_20080303,-14.60128525,0.15473557663381504,gid5163
gid5163_20080304,-14.579473,0.15473557663381504,gid5163
gid5163_20080305,-14.618081,0.15473557663381504,gid5163
gid5163_20080306,-14.5929985,0.15473557663381504,gid5163
gid5163_20080307,-14.51067075,0.15473557663381504,gid5163
gid5163_20080308,-14.4516475,0.15473557663381504,gid5163
gid5163_20080309,-14.4251045,0.15473557663381504,gid5163
gid5163_20080310,-14.3729075,0.15473557663381504,gid5163
gid5163_20080311,-14.233271,0.15473557663381504,gid5163
gid5163_20080312,-14.131417,0.15473557663381504,gid5163
gid5163_20080313,-14.09341225,0.15473557663381504,gid5163
gid5163_20080314,-14.17558125,0.15473557663381504,gid5163
gid5163_20080315,-14.25565475,0.15473557663381504,gid5163
gid5163_20080316,-14.259941,0.15473557663381504,gid5163
gid5163_20080317,-14.25209875,0.15473557663381504,gid5163
gid5163_20080318,-14.11881225,0.15473557663381504,gid5163
gid5163_20080319,-14.13087725,0.15473557663381504,gid5163
gid5163_20080320,-14.1694535,0.15473557663381504,gid5163
gid5163_20080321,-14.1914245,0.15473557663381504,gid5163
gid5163_20080322,-14.18282025,0.15473557663381504,gid5163
gid5163_20080323,-14.190091,0.15473557663381504,gid5163
gid5163_20080324,-14.25140025,0.15473557663381504,gid5163
gid5163_20080325,-14.30848675,0.15473557663381504,gid5163
gid5163_20080326,-14.37649525,0.15473557663381504,gid5163
gid5163_20080327,-14.456664,0.15473557663381504,gid5163
gid5163_20080328,-14.5434685,0.15473557663381504,gid5163
gid5163_20080329,-14.4717135,0.15473557663381504,gid5163
gid5163_20080330,-14.386052,0.15473557663381504,gid5163
gid5163_20080331,-14.35674675,0.15473557663381504,gid5163
gid5163_20080401,-14.373352,0.15473557663381504,gid5163
gid5163_20080402,-14.391005,0.15473557663381504,gid5163
gid5163_20080403,-14.3626205,0.15473557663381504,gid5163
gid5163_20080404,-14.383512,0.15473557663381504,gid5163
gid5163_20080405,-14.395831,0.15473557663381504,gid5163
gid5163_20080406,-14.46025175,0.15473557663381504,gid5163
gid5163_20080407,-14.680946,0.15473557663381504,gid5163
gid5163_20080408,-14.824456,0.15473557663381504,gid5163
gid5163_20080409,-14.89617925,0.15473557663381504,gid5163
gid5163_20080410,-14.92602425,0.15473557663381504,gid5163
gid5163_20080411,-15.122271,0.15473557663381504,gid5163
gid5163_20080412,-15.27571875,0.15473557663381504,gid5163
gid5163_20080413,-15.41897475,0.15473557663381504,gid5163
gid5163_20080414,-15.6340175,0.15473557663381504,gid5163
gid5163_20080415,-15.78009925,0.15473557663381504,gid5163
gid5163_20080416,-15.89084325,0.15473557663381504,gid5163
gid5163_20080417,-15.95332725,0.15473557663381504,gid5163
gid5163_20080418,-15.861284,0.15473557663381504,gid5163
gid5163_20080419,-15.69297725,0.15473557663381504,gid5163
gid5163_20080420,-15.6059505,0.15473557663381504,gid5163
gid5163_20080421,-15.67805475,0.15473557663381504,gid5163
gid5163_20080422,-15.693009,0.15473557663381504,gid5163
gid5163_20080423,-15.73634775,0.15473557663381504,gid5163
gid5163_20080424,-15.78657625,0.15473557663381504,gid5163
gid5163_20080425,-15.80226075,0.15473557663381504,gid5163
gid5163_20080426,-15.70542325,0.15473557663381504,gid5163
gid5163_20080427,-15.57740725,0.15473557663381504,gid5163
gid5163_20080428,-15.595727,0.15473557663381504,gid5163
gid5163_20080429,-15.69570775,0.15473557663381504,gid5163
gid5163_20080430,-15.824581,0.15473557663381504,gid5163
gid5163_20080501,-15.960471,0.15473557663381504,gid5163
gid5163_20080502,-16.198088,0.15473557663381504,gid5163
gid5163_20080503,-16.3828095,0.15473557663381504,gid5163
gid5163_20080504,-16.501364,0.15473557663381504,gid5163
gid5163_20080505,-16.612235,0.15473557663381504,gid5163
gid5163_20080506,-16.65144625,0.15473557663381504,gid5163
gid5163_20080507,-16.76663525,0.15473557663381504,gid5163
gid5163_20080508,-17.02279425,0.15473557663381504,gid5163
gid5163_20080509,-17.27577825,0.15473557663381504,gid5163
gid5163_20080510,-17.45186375,0.15473557663381504,gid5163
gid5163_20080511,-17.560671,0.15473557663381504,gid5163
gid5163_20080512,-17.75685425,0.15473557663381504,gid5163
gid5163_20080513,-17.768824,0.15473557663381504,gid5163
gid5163_20080514,-17.700117,0.15473557663381504,gid5163
gid5163_20080515,-17.529048,0.15473557663381504,gid5163
gid5163_20080516,-17.41122375,0.15473557663381504,gid5163
gid5163_20080517,-17.32130775,0.15473557663381504,gid5163
gid5163_20080518,-17.2847,0.15473557663381504,gid5163
gid5163_20080519,-17.529175,0.15473557663381504,gid5163
gid5163_20080520,-17.761966,0.15473557663381504,gid5163
gid5163_20080521,-17.94602075,0.15473557663381504,gid5163
gid5163_20080522,-17.96329275,0.15473557663381504,gid5163
gid5163_20080523,-17.96805525,0.15473557663381504,gid5163
gid5163_20080524,-17.9441475,0.15473557663381504,gid5163
gid5163_20080525,-17.927701,0.15473557663381504,gid5163
gid5163_20080526,-18.003139,0.15473557663381504,gid5163
gid5163_20080527,-18.15671375,0.15473557663381504,gid5163
gid5163_20080528,-18.32962425,0.15473557663381504,gid5163
gid5163_20080529,-18.53364975,0.15473557663381504,gid5163
gid5163_20080530,-18.74662875,0.15473557663381504,gid5163
gid5163_20080531,-18.8721365,0.15473557663381504,gid5163
gid5163_20080601,-19.028537,0.15473557663381504,gid5163
gid5163_20080602,-19.3756915,0.15473557663381504,gid5163
gid5163_20080603,-19.60556727,0.15473557663381504,gid5163
gid5163_20080604,-19.8556245,0.15473557663381504,gid5163
gid5163_20080605,-20.0108185,0.15473557663381504,gid5163
gid5163_20080606,-20.1354055,0.15473557663381504,gid5163
gid5163_20080607,-20.17429925,0.15473557663381504,gid5163
gid5163_20080608,-20.17004475,0.15473557663381504,gid5163
gid5163_20080609,-20.474686,0.15473557663381504,gid5163
gid5163_20080610,-20.79932975,0.15473557663381504,gid5163
gid5163_20080611,-21.01129275,0.15473557663381504,gid5163
gid5163_20080612,-21.232495,0.15473557663381504,gid5163
gid5163_20080613,-21.4564595,0.15473557663381504,gid5163
gid5163_20080614,-21.5292305,0.15473557663381504,gid5163
gid5163_20080615,-21.60463675,0.15473557663381504,gid5163
gid5163_20080616,-21.79310475,0.15473557663381504,gid5163
gid5163_20080617,-21.998559,0.15473557663381504,gid5163
gid5163_20080618,-22.1644845,0.15473557663381504,gid5163
gid5163_20080619,-22.366986,0.15473557663381504,gid5163
gid5163_20080620,-22.3905445,0.15473557663381504,gid5163
gid5163_20080621,-22.31723375,0.15473557663381504,gid5163
gid5163_20080622,-22.0920945,0.15473557663381504,gid5163
gid5163_20080623,-22.2491935,0.15473557663381504,gid5163
gid5163_20080624,-22.386036,0.15473557663381504,gid5163
gid5163_20080625,-22.44232875,0.15473557663381504,gid5163
gid5163_20080626,-22.47560275,0.15473557663381504,gid5163
gid5163_20080627,-22.5374835,0.15473557663381504,gid5163
gid5163_20080628,-22.4869375,0.15473557663381504,gid5163
gid5163_20080629,-22.39825975,0.15473557663381504,gid5163
gid5163_20080630,-22.4544255,0.15473557663381504,gid5163
gid5163_20080701,-22.30916925,0.15473557663381504,gid5163
gid5163_20080702,-21.84053925,0.15473557663381504,gid5163
gid5163_20080703,-21.52373775,0.15473557663381504,gid5163
gid5163_20080704,-21.0353275,0.15473557663381504,gid5163
gid5163_20080705,-20.5593315,0.15473557663381504,gid5163
gid5163_20080706,-20.23767225,0.15473557663381504,gid5163
gid5163_20080707,-20.12432475,0.15473557663381504,gid5163
gid5163_20080708,-19.61769,0.15473557663381504,gid5163
gid5163_20080709,-19.1864615,0.15473557663381504,gid5163
gid5163_20080710,-19.0207265,0.15473557663381504,gid5163
gid5163_20080711,-18.91598325,0.15473557663381504,gid5163
gid5163_20080712,-18.8567695,0.15473557663381504,gid5163
gid5163_20080713,-18.7813315,0.15473557663381504,gid5163
gid5163_20080714,-18.95287675,0.15473557663381504,gid5163
gid5163_20080715,-19.04164975,0.15473557663381504,gid5163
gid5163_20080716,-19.16922125,0.15473557663381504,gid5163
gid5163_20080717,-19.2740915,0.15473557663381504,gid5163
gid5163_20080718,-19.47503725,0.15473557663381504,gid5163
gid5163_20080719,-19.61007,0.15473557663381504,gid5163
gid5163_20080720,-19.66102875,0.15473557663381504,gid5163
gid5163_20080721,-19.83743175,0.15473557663381504,gid5163
gid5163_20080722,-19.90925025,0.15473557663381504,gid5163
gid5163_20080723,-19.806031,0.15473557663381504,gid5163
gid5163_20080724,-19.331559,0.15473557663381504,gid5163
gid5163_20080725,-18.8572775,0.15473557663381504,gid5163
gid5163_20080726,-18.55390625,0.15473557663381504,gid5163
gid5163_20080727,-18.359374,0.15473557663381504,gid5163
gid5163_20080728,-18.43528825,0.15473557663381504,gid5163
gid5163_20080729,-18.546191,0.15473557663381504,gid5163
gid5163_20080730,-18.66407875,0.15473557663381504,gid5163
gid5163_20080731,-18.74942275,0.15473557663381504,gid5163
gid5163_20080801,-18.89845725,0.15473557663381504,gid5163
gid5163_20080802,-18.95986175,0.15473557663381504,gid5163
gid5163_20080803,-18.941034,0.15473557663381504,gid5163
gid5163_20080804,-19.1816355,0.15473557663381504,gid5163
gid5163_20080805,-19.2340865,0.15473557663381504,gid5163
gid5163_20080806,-19.15575925,0.15473557663381504,gid5163
gid5163_20080807,-19.2945385,0.15473557663381504,gid5163
gid5163_20080808,-19.49669075,0.15473557663381504,gid5163
gid5163_20080809,-19.56234975,0.15473557663381504,gid5163
gid5163_20080810,-19.65467875,0.15473557663381504,gid5163
gid5163_20080811,-19.881215,0.15473557663381504,gid5163
gid5163_20080812,-19.79387075,0.15473557663381504,gid5163
gid5163_20080813,-19.33070175,0.15473557663381504,gid5163
gid5163_20080814,-19.1500125,0.15473557663381504,gid5163
gid5163_20080815,-19.12978775,0.15473557663381504,gid5163
gid5163_20080816,-18.978499,0.15473557663381504,gid5163
gid5163_20080817,-18.77609275,0.15473557663381504,gid5163
gid5163_20080818,-18.6606815,0.15473557663381504,gid5163
gid5163_20080819,-18.2046245,0.15473557663381504,gid5163
gid5163_20080820,-17.8609625,0.15473557663381504,gid5163
gid5163_20080821,-17.662652,0.15473557663381504,gid5163
gid5163_20080822,-17.612106,0.15473557663381504,gid5163
